global_index,episode_index,frame_index,variant,target_gripper,arm_drift_l2,arm_drift_linf,gripper_drift,gripper_pred,gripper_sign,target_arm_l2,target_gripper_abs,gripper_drift_abs,gripper_sign_flip_vs_orig,pred_a0,orig_a0,target_a0,pred_a1,orig_a1,target_a1,pred_a2,orig_a2,target_a2,pred_a3,orig_a3,target_a3,pred_a4,orig_a4,target_a4,pred_a5,orig_a5,target_a5,pred_a6,orig_a6,target_a6,pred_a7,orig_a7,target_a7
1136,5,106,cam2_eval_mean,-1.0,0.043558407574892044,0.027457892894744873,-0.005213260650634766,-0.9952260255813599,-1,0.04286705330014229,0.004773974418640137,0.005213260650634766,0,-0.028353184461593628,-0.022801291197538376,-0.02772441692650318,0.310523122549057,0.28306522965431213,0.2792668342590332,-0.2985534369945526,-0.3098699450492859,-0.3034692406654358,-2.431427001953125,-2.432556629180908,-2.436737537384033,0.3082975149154663,0.2900571823120117,0.29344072937965393,2.733910083770752,2.711061716079712,2.719844102859497,0.7440006732940674,0.7553355097770691,0.724270224571228,-0.9952260255813599,-0.9900127649307251,-1.0
1136,5,106,cam2_zero,-1.0,0.03424279764294624,0.027642548084259033,-0.010013103485107422,-1.0000258684158325,-1,0.017197031527757645,2.586841583251953e-05,0.010013103485107422,0,-0.02050577476620674,-0.022801291197538376,-0.02772441692650318,0.2935951352119446,0.28306522965431213,0.2792668342590332,-0.3004610538482666,-0.3098699450492859,-0.3034692406654358,-2.4371390342712402,-2.432556629180908,-2.436737537384033,0.29571855068206787,0.2900571823120117,0.29344072937965393,2.723339080810547,2.711061716079712,2.719844102859497,0.7276929616928101,0.7553355097770691,0.724270224571228,-1.0000258684158325,-0.9900127649307251,-1.0
1136,5,106,cam2_flat_train_mean,-1.0,0.017844263464212418,0.016999244689941406,-0.01149904727935791,-1.001511812210083,-1,0.01997990719974041,0.0015118122100830078,0.01149904727935791,0,-0.019441325217485428,-0.022801291197538376,-0.02772441692650318,0.28557518124580383,0.28306522965431213,0.2792668342590332,-0.3086828887462616,-0.3098699450492859,-0.3034692406654358,-2.43171763420105,-2.432556629180908,-2.436737537384033,0.29169172048568726,0.2900571823120117,0.29344072937965393,2.7137205600738525,2.711061716079712,2.719844102859497,0.7383362650871277,0.7553355097770691,0.724270224571228,-1.001511812210083,-0.9900127649307251,-1.0
1136,5,106,cam2_flat_eval_mean,-1.0,0.012617656961083412,0.008584290742874146,-0.008657217025756836,-0.9986699819564819,-1,0.036911629140377045,0.0013300180435180664,0.008657217025756836,0,-0.01421700045466423,-0.022801291197538376,-0.02772441692650318,0.27798694372177124,0.28306522965431213,0.2792668342590332,-0.30852144956588745,-0.3098699450492859,-0.3034692406654358,-2.431858539581299,-2.432556629180908,-2.436737537384033,0.28457507491111755,0.2900571823120117,0.29344072937965393,2.706116199493408,2.711061716079712,2.719844102859497,0.7536299824714661,0.7553355097770691,0.724270224571228,-0.9986699819564819,-0.9900127649307251,-1.0
1136,5,106,cam1_eval_affine,-1.0,0.023347795009613037,0.019387483596801758,0.0017325878143310547,-0.988280177116394,-1,0.017672961577773094,0.011719822883605957,0.0017325878143310547,0,-0.024621713906526566,-0.022801291197538376,-0.02772441692650318,0.29023855924606323,0.28306522965431213,0.2792668342590332,-0.309950053691864,-0.3098699450492859,-0.3034692406654358,-2.437467575073242,-2.432556629180908,-2.436737537384033,0.29513370990753174,0.2900571823120117,0.29344072937965393,2.719097852706909,2.711061716079712,2.719844102859497,0.7359480261802673,0.7553355097770691,0.724270224571228,-0.988280177116394,-0.9900127649307251,-1.0
1136,5,106,both_eval_affine,-1.0,0.02276475727558136,0.020888924598693848,-0.0008394718170166016,-0.9908522367477417,-1,0.017711449414491653,0.0091477632522583,0.0008394718170166016,0,-0.026063531637191772,-0.022801291197538376,-0.02772441692650318,0.289636492729187,0.28306522965431213,0.2792668342590332,-0.3105987310409546,-0.3098699450492859,-0.3034692406654358,-2.434145450592041,-2.432556629180908,-2.436737537384033,0.29446613788604736,0.2900571823120117,0.29344072937965393,2.713421583175659,2.711061716079712,2.719844102859497,0.7344465851783752,0.7553355097770691,0.724270224571228,-0.9908522367477417,-0.9900127649307251,-1.0
2177,10,104,orig,-1.0,0.0,0.0,0.0,-0.9949476718902588,-1,0.08504091203212738,0.005052328109741211,0.0,0,-0.024491168558597565,-0.024491168558597565,-0.009337782859802246,0.20678910613059998,0.20678910613059998,0.1561681628227234,-0.30811256170272827,-0.30811256170272827,-0.3290758430957794,-2.6879470348358154,-2.6879470348358154,-2.6956257820129395,0.32953953742980957,0.32953953742980957,0.27574241161346436,2.860701084136963,2.860701084136963,2.8292076587677,0.5203047394752502,0.5203047394752502,0.5277521014213562,-0.9949476718902588,-0.9949476718902588,-1.0
2177,10,104,cam2_eval_affine,-1.0,0.05741717293858528,0.03326147794723511,-0.002742290496826172,-0.997689962387085,-1,0.1404239684343338,0.002310037612915039,0.002742290496826172,0,-0.037030503153800964,-0.024491168558597565,-0.009337782859802246,0.2325945496559143,0.20678910613059998,0.1561681628227234,-0.2862115502357483,-0.30811256170272827,-0.3290758430957794,-2.682342290878296,-2.6879470348358154,-2.6956257820129395,0.3628010153770447,0.32953953742980957,0.27574241161346436,2.8814566135406494,2.860701084136963,2.8292076587677,0.4996797442436218,0.5203047394752502,0.5277521014213562,-0.997689962387085,-0.9949476718902588,-1.0
2177,10,104,cam2_eval_mean,-1.0,0.06086285412311554,0.0303078293800354,-0.0167616605758667,-1.0117093324661255,-1,0.1430569589138031,0.011709332466125488,0.0167616605758667,0,-0.036708712577819824,-0.024491168558597565,-0.009337782859802246,0.23692965507507324,0.20678910613059998,0.1561681628227234,-0.28738293051719666,-0.30811256170272827,-0.3290758430957794,-2.6814844608306885,-2.6879470348358154,-2.6956257820129395,0.35984736680984497,0.32953953742980957,0.27574241161346436,2.884251356124878,2.860701084136963,2.8292076587677,0.4938112795352936,0.5203047394752502,0.5277521014213562,-1.0117093324661255,-0.9949476718902588,-1.0
2177,10,104,cam2_zero,-1.0,0.046292323619127274,0.02341282367706299,0.004582047462463379,-0.9903656244277954,-1,0.12732195854187012,0.00963437557220459,0.004582047462463379,0,-0.03403462469577789,-0.024491168558597565,-0.009337782859802246,0.2216622233390808,0.20678910613059998,0.1561681628227234,-0.2864985466003418,-0.30811256170272827,-0.3290758430957794,-2.684561014175415,-2.6879470348358154,-2.6956257820129395,0.35295236110687256,0.32953953742980957,0.27574241161346436,2.880795955657959,2.860701084136963,2.8292076587677,0.5003023147583008,0.5203047394752502,0.5277521014213562,-0.9903656244277954,-0.9949476718902588,-1.0
2177,10,104,cam2_flat_train_mean,-1.0,0.038886867463588715,0.021886765956878662,-0.011394977569580078,-1.0063426494598389,-1,0.11954580992460251,0.006342649459838867,0.011394977569580078,0,-0.029429949820041656,-0.024491168558597565,-0.009337782859802246,0.22171902656555176,0.20678910613059998,0.1561681628227234,-0.2927665710449219,-0.30811256170272827,-0.3290758430957794,-2.6818792819976807,-2.6879470348358154,-2.6956257820129395,0.34864315390586853,0.32953953742980957,0.27574241161346436,2.8728911876678467,2.860701084136963,2.8292076587677,0.4984179735183716,0.5203047394752502,0.5277521014213562,-1.0063426494598389,-0.9949476718902588,-1.0
2177,10,104,cam2_flat_eval_mean,-1.0,0.09034708142280579,0.05549591779708862,-0.003601551055908203,-0.998549222946167,-1,0.1729142963886261,0.0014507770538330078,0.003601551055908203,0,-0.04509415477514267,-0.024491168558597565,-0.009337782859802246,0.24057090282440186,0.20678910613059998,0.1561681628227234,-0.2691025137901306,-0.30811256170272827,-0.3290758430957794,-2.6776740550994873,-2.6879470348358154,-2.6956257820129395,0.3850354552268982,0.32953953742980957,0.27574241161346436,2.8983712196350098,2.860701084136963,2.8292076587677,0.4986079931259155,0.5203047394752502,0.5277521014213562,-0.998549222946167,-0.9949476718902588,-1.0
2177,10,104,cam1_eval_affine,-1.0,0.023472672328352928,0.011939406394958496,0.005448579788208008,-0.9894990921020508,-1,0.10500411689281464,0.010500907897949219,0.005448579788208008,0,-0.030902713537216187,-0.024491168558597565,-0.009337782859802246,0.21291229128837585,0.20678910613059998,0.1561681628227234,-0.29691585898399353,-0.30811256170272827,-0.3290758430957794,-2.6865525245666504,-2.6879470348358154,-2.6956257820129395,0.3408157229423523,0.32953953742980957,0.27574241161346436,2.8693816661834717,2.860701084136963,2.8292076587677,0.5083653330802917,0.5203047394752502,0.5277521014213562,-0.9894990921020508,-0.9949476718902588,-1.0
2177,10,104,both_eval_affine,-1.0,0.025985103100538254,0.015556901693344116,-0.0176924467086792,-1.012640118598938,-1,0.11012426763772964,0.012640118598937988,0.0176924467086792,0,-0.022662539035081863,-0.024491168558597565,-0.009337782859802246,0.2223460078239441,0.20678910613059998,0.1561681628227234,-0.3006882965564728,-0.30811256170272827,-0.3290758430957794,-2.6826016902923584,-2.6879470348358154,-2.6956257820129395,0.3447056710720062,0.32953953742980957,0.27574241161346436,2.870236396789551,2.860701084136963,2.8292076587677,0.5152809619903564,0.5203047394752502,0.5277521014213562,-1.012640118598938,-0.9949476718902588,-1.0
3213,15,102,orig,-1.0,0.0,0.0,0.0,-1.010216236114502,-1,0.10457740724086761,0.010216236114501953,0.0,0,-0.11866682767868042,-0.11866682767868042,-0.09440484642982483,0.4052012860774994,0.4052012860774994,0.3436230421066284,-0.08656936883926392,-0.08656936883926392,-0.12206947803497314,-2.396564483642578,-2.396564483642578,-2.3984947204589844,0.25728940963745117,0.25728940963745117,0.23928917944431305,2.8805618286132812,2.8805618286132812,2.83081316947937,0.007861435413360596,0.007861435413360596,0.057791292667388916,-1.010216236114502,-1.010216236114502,-1.0
3213,15,102,cam2_eval_affine,-1.0,0.022908080369234085,0.014159917831420898,-0.012612700462341309,-1.0228289365768433,-1,0.08367225527763367,0.02282893657684326,0.012612700462341309,0,-0.11227308213710785,-0.11866682767868042,-0.09440484642982483,0.39701539278030396,0.4052012860774994,0.3436230421066284,-0.09242513030767441,-0.08656936883926392,-0.12206947803497314,-2.3917763233184814,-2.396564483642578,-2.3984947204589844,0.2538928985595703,0.25728940963745117,0.23928917944431305,2.8664019107818604,2.8805618286132812,2.83081316947937,0.020011961460113525,0.007861435413360596,0.057791292667388916,-1.0228289365768433,-1.010216236114502,-1.0
3213,15,102,cam2_eval_mean,-1.0,0.013548046350479126,0.01164090633392334,0.0112227201461792,-0.9989935159683228,-1,0.09620252251625061,0.001006484031677246,0.0112227201461792,0,-0.11557266116142273,-0.11866682767868042,-0.09440484642982483,0.4046384394168854,0.4052012860774994,0.3436230421066284,-0.08684638142585754,-0.08656936883926392,-0.12206947803497314,-2.39245343208313,-2.396564483642578,-2.3984947204589844,0.25650477409362793,0.25728940963745117,0.23928917944431305,2.876028060913086,2.8805618286132812,2.83081316947937,0.019502341747283936,0.007861435413360596,0.057791292667388916,-0.9989935159683228,-1.010216236114502,-1.0
3213,15,102,cam2_zero,-1.0,0.026896033436059952,0.015712589025497437,0.012765169143676758,-0.9974510669708252,-1,0.08520878106355667,0.0025489330291748047,0.012765169143676758,0,-0.10968217253684998,-0.11866682767868042,-0.09440484642982483,0.38948869705200195,0.4052012860774994,0.3436230421066284,-0.09241127967834473,-0.08656936883926392,-0.12206947803497314,-2.3940494060516357,-2.396564483642578,-2.3984947204589844,0.2443208396434784,0.25728940963745117,0.23928917944431305,2.867016553878784,2.8805618286132812,2.83081316947937,0.005944311618804932,0.007861435413360596,0.057791292667388916,-0.9974510669708252,-1.010216236114502,-1.0
3213,15,102,cam2_flat_train_mean,-1.0,0.015688372775912285,0.010855153203010559,0.0028831958770751953,-1.0073330402374268,-1,0.10174600780010223,0.007333040237426758,0.0028831958770751953,0,-0.11476606130599976,-0.11866682767868042,-0.09440484642982483,0.39989224076271057,0.4052012860774994,0.3436230421066284,-0.08864100277423859,-0.08656936883926392,-0.12206947803497314,-2.39333438873291,-2.396564483642578,-2.3984947204589844,0.2464342564344406,0.25728940963745117,0.23928917944431305,2.8779752254486084,2.8805618286132812,2.83081316947937,-0.0001055598258972168,0.007861435413360596,0.057791292667388916,-1.0073330402374268,-1.010216236114502,-1.0
3213,15,102,cam2_flat_eval_mean,-1.0,0.035628918558359146,0.021567106246948242,0.00905299186706543,-1.0011632442474365,-1,0.0781855434179306,0.0011632442474365234,0.00905299186706543,0,-0.10701018571853638,-0.11866682767868042,-0.09440484642982483,0.38735413551330566,0.4052012860774994,0.3436230421066284,-0.09602517634630203,-0.08656936883926392,-0.12206947803497314,-2.3913097381591797,-2.396564483642578,-2.3984947204589844,0.24203070998191833,0.25728940963745117,0.23928917944431305,2.858994722366333,2.8805618286132812,2.83081316947937,0.007691085338592529,0.007861435413360596,0.057791292667388916,-1.0011632442474365,-1.010216236114502,-1.0
3213,15,102,cam1_eval_affine,-1.0,0.02034429833292961,0.012780189514160156,0.008246421813964844,-1.001969814300537,-1,0.08638914674520493,0.0019698143005371094,0.008246421813964844,0,-0.1143578439950943,-0.11866682767868042,-0.09440484642982483,0.40001609921455383,0.4052012860774994,0.3436230421066284,-0.09313657879829407,-0.08656936883926392,-0.12206947803497314,-2.3936526775360107,-2.396564483642578,-2.3984947204589844,0.25234702229499817,0.25728940963745117,0.23928917944431305,2.8692009449005127,2.8805618286132812,2.83081316947937,0.020641624927520752,0.007861435413360596,0.057791292667388916,-1.001969814300537,-1.010216236114502,-1.0
3213,15,102,both_eval_affine,-1.0,0.015903981402516365,0.012712240219116211,0.0058689117431640625,-1.004347324371338,-1,0.09444759786128998,0.004347324371337891,0.0058689117431640625,0,-0.1142042875289917,-0.11866682767868042,-0.09440484642982483,0.4050225019454956,0.4052012860774994,0.3436230421066284,-0.08920085430145264,-0.08656936883926392,-0.12206947803497314,-2.391458511352539,-2.396564483642578,-2.3984947204589844,0.2529115676879883,0.25728940963745117,0.23928917944431305,2.8761768341064453,2.8805618286132812,2.83081316947937,0.020573675632476807,0.007861435413360596,0.057791292667388916,-1.004347324371338,-1.010216236114502,-1.0
4287,20,104,orig,-1.0,0.0,0.0,0.0,-1.000942349433899,-1,0.2191205769777298,0.0009423494338989258,0.0,0,-0.2684006094932556,-0.2684006094932556,-0.19906951487064362,0.2689301371574402,0.2689301371574402,0.19056716561317444,-0.013744138181209564,-0.013744138181209564,-0.1075344830751419,-2.6555936336517334,-2.6555936336517334,-2.6723992824554443,0.5305792689323425,0.5305792689323425,0.42831626534461975,2.9923765659332275,2.9923765659332275,2.9377269744873047,-0.5031519532203674,-0.5031519532203674,-0.3825579583644867,-1.000942349433899,-1.000942349433899,-1.0
4287,20,104,cam2_eval_affine,-1.0,0.2025010883808136,0.10735136270523071,0.009338140487670898,-0.991604208946228,-1,0.022021830081939697,0.008395791053771973,0.009338140487670898,0,-0.20306096971035004,-0.2684006094932556,-0.19906951487064362,0.20289915800094604,0.2689301371574402,0.19056716561317444,-0.10006950795650482,-0.013744138181209564,-0.1075344830751419,-2.675922155380249,-2.6555936336517334,-2.6723992824554443,0.4342251420021057,0.5305792689323425,0.42831626534461975,2.9315195083618164,2.9923765659332275,2.9377269744873047,-0.3958005905151367,-0.5031519532203674,-0.3825579583644867,-0.991604208946228,-1.000942349433899,-1.0
4287,20,104,cam2_eval_mean,-1.0,0.18068554997444153,0.11769157648086548,-0.004124283790588379,-1.0050666332244873,-1,0.050160132348537445,0.005066633224487305,0.004124283790588379,0,-0.20684729516506195,-0.2684006094932556,-0.19906951487064362,0.2229413092136383,0.2689301371574402,0.19056716561317444,-0.08972373604774475,-0.013744138181209564,-0.1075344830751419,-2.6670899391174316,-2.6555936336517334,-2.6723992824554443,0.4558679461479187,0.5305792689323425,0.42831626534461975,2.9548888206481934,2.9923765659332275,2.9377269744873047,-0.38546037673950195,-0.5031519532203674,-0.3825579583644867,-1.0050666332244873,-1.000942349433899,-1.0
4287,20,104,cam2_zero,-1.0,0.07523453235626221,0.04986089468002319,-0.03600108623504639,-1.0369434356689453,-1,0.14644576609134674,0.03694343566894531,0.03600108623504639,0,-0.2430262416601181,-0.2684006094932556,-0.19906951487064362,0.24958842992782593,0.2689301371574402,0.19056716561317444,-0.038794830441474915,-0.013744138181209564,-0.1075344830751419,-2.6585803031921387,-2.6555936336517334,-2.6723992824554443,0.49318715929985046,0.5305792689323425,0.42831626534461975,2.9813520908355713,2.9923765659332275,2.9377269744873047,-0.45329105854034424,-0.5031519532203674,-0.3825579583644867,-1.0369434356689453,-1.000942349433899,-1.0
4287,20,104,cam2_flat_train_mean,-1.0,0.06054885312914848,0.03973287343978882,-0.01061856746673584,-1.0115609169006348,-1,0.16853386163711548,0.011560916900634766,0.01061856746673584,0,-0.2431698590517044,-0.2684006094932556,-0.19906951487064362,0.2473975121974945,0.2689301371574402,0.19056716561317444,-0.041633494198322296,-0.013744138181209564,-0.1075344830751419,-2.660414695739746,-2.6555936336517334,-2.6723992824554443,0.4908463954925537,0.5305792689323425,0.42831626534461975,2.9803929328918457,2.9923765659332275,2.9377269744873047,-0.4966288208961487,-0.5031519532203674,-0.3825579583644867,-1.0115609169006348,-1.000942349433899,-1.0
4287,20,104,cam2_flat_eval_mean,-1.0,0.04643750563263893,0.03922104835510254,-0.028026223182678223,-1.0289685726165771,-1,0.2342173159122467,0.02896857261657715,0.028026223182678223,0,-0.26978492736816406,-0.2684006094932556,-0.19906951487064362,0.2607077658176422,0.2689301371574402,0.19056716561317444,-0.012001246213912964,-0.013744138181209564,-0.1075344830751419,-2.6559650897979736,-2.6555936336517334,-2.6723992824554443,0.507961094379425,0.5305792689323425,0.42831626534461975,2.9981963634490967,2.9923765659332275,2.9377269744873047,-0.54237300157547,-0.5031519532203674,-0.3825579583644867,-1.0289685726165771,-1.000942349433899,-1.0
4287,20,104,cam1_eval_affine,-1.0,0.09444959461688995,0.0608178973197937,-0.022220492362976074,-1.023162841796875,-1,0.12948337197303772,0.023162841796875,0.022220492362976074,0,-0.23630808293819427,-0.2684006094932556,-0.19906951487064362,0.2554349899291992,0.2689301371574402,0.19056716561317444,-0.05635546147823334,-0.013744138181209564,-0.1075344830751419,-2.6614694595336914,-2.6555936336517334,-2.6723992824554443,0.48802193999290466,0.5305792689323425,0.42831626534461975,2.9737088680267334,2.9923765659332275,2.9377269744873047,-0.44233405590057373,-0.5031519532203674,-0.3825579583644867,-1.023162841796875,-1.000942349433899,-1.0
4287,20,104,both_eval_affine,-1.0,0.17105363309383392,0.10313117504119873,-0.0014510154724121094,-1.002393364906311,-1,0.05572135001420975,0.002393364906311035,0.0014510154724121094,0,-0.21097728610038757,-0.2684006094932556,-0.19906951487064362,0.230450838804245,0.2689301371574402,0.19056716561317444,-0.08522261679172516,-0.013744138181209564,-0.1075344830751419,-2.666579246520996,-2.6555936336517334,-2.6723992824554443,0.4490716755390167,0.5305792689323425,0.42831626534461975,2.9479708671569824,2.9923765659332275,2.9377269744873047,-0.4000207781791687,-0.5031519532203674,-0.3825579583644867,-1.002393364906311,-1.000942349433899,-1.0
5520,26,100,orig,-1.0,0.0,0.0,0.0,-1.0066128969192505,-1,0.022756343707442284,0.006612896919250488,0.0,0,-0.15058735013008118,-0.15058735013008118,-0.15086729824543,0.3561701476573944,0.3561701476573944,0.3621125817298889,-0.11487056314945221,-0.11487056314945221,-0.1171407699584961,-2.345316171646118,-2.345316171646118,-2.3427820205688477,0.18444588780403137,0.18444588780403137,0.1875935196876526,2.6953656673431396,2.6953656673431396,2.7098875045776367,-0.10109114646911621,-0.10109114646911621,-0.08527681231498718,-1.0066128969192505,-1.0066128969192505,-1.0
5520,26,100,cam2_eval_affine,-1.0,0.016195572912693024,0.010268032550811768,-0.008636951446533203,-1.0152498483657837,-1,0.035075195133686066,0.015249848365783691,0.008636951446533203,0,-0.14950844645500183,-0.15058735013008118,-0.15086729824543,0.34590211510658264,0.3561701476573944,0.3621125817298889,-0.12187932431697845,-0.11487056314945221,-0.1171407699584961,-2.342555284500122,-2.345316171646118,-2.3427820205688477,0.18334436416625977,0.18444588780403137,0.1875935196876526,2.685915946960449,2.6953656673431396,2.7098875045776367,-0.10399705171585083,-0.10109114646911621,-0.08527681231498718,-1.0152498483657837,-1.0066128969192505,-1.0
5520,26,100,cam2_eval_mean,-1.0,0.009731736034154892,0.005852222442626953,-0.00757908821105957,-1.01419198513031,-1,0.028502052649855614,0.014191985130310059,0.00757908821105957,0,-0.15070675313472748,-0.15058735013008118,-0.15086729824543,0.3503686189651489,0.3561701476573944,0.3621125817298889,-0.11650007218122482,-0.11487056314945221,-0.1171407699584961,-2.341353178024292,-2.345316171646118,-2.3427820205688477,0.18169081211090088,0.18444588780403137,0.1875935196876526,2.6895134449005127,2.6953656673431396,2.7098875045776367,-0.10017728805541992,-0.10109114646911621,-0.08527681231498718,-1.01419198513031,-1.0066128969192505,-1.0
